measurement.ID,sites.sitename,plot.name,stand.age,dominant.life.form,dominant.veg,scientific.name,veg.notes,variable.name,date,date.loc,start.date,start.date.loc,end.date,end.date.loc,mean,n,stat.name,stat,area.sampled,notes,method.ID,allometry_1,allometry_2,min.dbh,depth,covariate_1,coV_1.value,covariate_2,coV_2.value,conflicts,R.group,S.group,D.group,D.precedence,conflict.type,D.precedence.measurement.ID,conflicts.notes,citation.ID,loaded.from,source.notes,measurement.ID.v1,loaded.by,checked.ori.pub,ForC.investigator,required.citations,flag.suspicious
9288,Metolius 5,Managed,56,woody,2TEN,NA,NAC,ANPP_2_C,2001,8,NA,9,NA,9,1.97,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9292,Metolius 5,Managed,56,woody,2TEN,NA,NAC,NPP_1_C,2001,8,NA,9,NA,9,3.72,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9308,Metolius 6,Managed,88,woody,2TEN,NA,NAC,ANPP_1_C,2001,8,NA,9,NA,9,2.11,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9311,Metolius 6,Managed,88,woody,2TEN,NA,NAC,ANPP_2_C,2001,8,NA,9,NA,9,2.36,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9315,Metolius 6,Managed,88,woody,2TEN,NA,NAC,NPP_1_C,2001,8,NA,9,NA,9,4.48,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9331,Metolius 7,Managed,106,woody,2TEN,NA,NAC,ANPP_1_C,2001,8,NA,9,NA,9,2.82,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9334,Metolius 7,Managed,106,woody,2TEN,NA,NAC,ANPP_2_C,2001,8,NA,9,NA,9,3.2,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9338,Metolius 7,Managed,106,woody,2TEN,NA,NAC,NPP_1_C,2001,8,NA,9,NA,9,5.43,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9354,Metolius 8,Managed,93,woody,2TEN,NA,NAC,ANPP_1_C,2001,8,NA,9,NA,9,1.57,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9357,Metolius 8,Managed,93,woody,2TEN,NA,NAC,ANPP_2_C,2001,8,NA,9,NA,9,1.68,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9361,Metolius 8,Managed,93,woody,2TEN,NA,NAC,NPP_1_C,2001,8,NA,9,NA,9,2.46,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9377,Metolius 9,Managed,96,woody,2TEN,NA,NAC,ANPP_1_C,2001,8,NA,9,NA,9,4.21,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9380,Metolius 9,Managed,96,woody,2TEN,NA,NAC,ANPP_2_C,2001,8,NA,9,NA,9,4.54,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9384,Metolius 9,Managed,96,woody,2TEN,NA,NAC,NPP_1_C,2001,8,NA,9,NA,9,6.39,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9436,Metolius Old Pine,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",246,woody,2TEN,NA,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",ANPP_2_C,1996,8,NA,9,NA,9,1.36,NAC,NAC,NAC,NAC,NA,98,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Law_2000_moga,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9437,Metolius Old Pine,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",247,woody,2TEN,NA,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",ANPP_2_C,1997,8,NA,9,NA,9,1.21,NAC,NAC,NAC,NAC,NA,98,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Law_2000_moga,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9440,Metolius Old Pine,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",246,woody,2TEN,NA,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",NPP_1_C,1996,8,NA,9,NA,9,4.13,NAC,NAC,NAC,NAC,NA,98,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Law_2000_moga,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9441,Metolius Old Pine,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",247,woody,2TEN,NA,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",NPP_1_C,1997,8,NA,9,NA,9,4,NAC,NAC,NAC,NAC,NA,98,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Law_2000_moga,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9458,Metolius Old Pine,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",251,woody,2TEN,NA,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",ANPP_1_C,2001,8,NA,9,NA,9,1.71,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9461,Metolius Old Pine,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",251,woody,2TEN,NA,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",ANPP_2_C,2001,8,NA,9,NA,9,1.87,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9465,Metolius Old Pine,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",251,woody,2TEN,NA,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",NPP_1_C,2001,8,NA,9,NA,9,3.63,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9489,Metolius young,Managed,16,woody,2TEN,NA,NAC,ANPP_2_C,NA,9,1999,8,2000,8,0.56,NAC,NAC,NAC,NAC,NA,104,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Law_2001_satv,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9493,Metolius young,Managed,16,woody,2TEN,NA,NAC,NPP_1_C,NA,9,1999,8,2000,8,3.37,NAC,NAC,NAC,NAC,NA,104,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Law_2001_satv,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9495,Metolius young,Managed,16,woody,2TEN,NA,NAC,NPP_2_C,NA,9,1999,8,2000,8,3.58,NAC,NAC,NAC,NAC,NA,104,NAC,NA,NAC,NAC,NA,NA,NA,NA,D,NA,NA,903,1,M;T,9495,NA,Law_2001_satv,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9514,Metolius young,Managed,16,woody,2TEN,NA,NAC,NPP_2_C,2000,8,NA,9,NA,9,3.78,NAC,NAC,NAC,NAC,NA,117,NAC,NA,NAC,NAC,NA,NA,NA,NA,D,NA,NA,903,0,M;T,9495,NA,Williams_2005_aiao,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9515,Metolius young,Managed,17,woody,2TEN,NA,NAC,NPP_2_C,2001,8,NA,9,NA,9,3.69,NAC,NAC,NAC,NAC,NA,117,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Williams_2005_aiao,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9516,Metolius young,Managed,18,woody,2TEN,NA,NAC,NPP_2_C,2002,8,NA,9,NA,9,4.09,NAC,NAC,NAC,NAC,NA,117,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Williams_2005_aiao,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9547,Mill City South 1,Managed,NI,woody,2TEN,NA,NAC,ANPP_1_C,2001,8,NA,9,NA,9,0.01,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9549,Mill City South 1,Managed,NI,woody,2TEN,NA,NAC,ANPP_2_C,2001,8,NA,9,NA,9,0,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9555,Mill City South 2,recently disturbed,14,woody,2TEN,NA,NAC,ANPP_1_C,2001,8,NA,9,NA,9,4.75,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9558,Mill City South 2,recently disturbed,14,woody,2TEN,NA,NAC,ANPP_2_C,2001,8,NA,9,NA,9,4.07,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9567,Mill City South 3,Managed,24,woody,2TEN,NA,NAC,ANPP_1_C,2001,8,NA,9,NA,9,5.48,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9570,Mill City South 3,Managed,24,woody,2TEN,NA,NAC,ANPP_2_C,2001,8,NA,9,NA,9,4.95,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9579,Mill City South 4,Managed,47,woody,2TEN,NA,NAC,ANPP_1_C,2001,8,NA,9,NA,9,6.56,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9582,Mill City South 4,Managed,47,woody,2TEN,NA,NAC,ANPP_2_C,2001,8,NA,9,NA,9,3.96,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9590,Mill City South 5,NI,99,woody,2TEN,NA,NAC,ANPP_1_C,2001,8,NA,9,NA,9,3.34,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9593,Mill City South 5,NI,99,woody,2TEN,NA,NAC,ANPP_2_C,2001,8,NA,9,NA,9,3.9,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9600,Mill City South 6,NI,74,woody,2TEN,NA,NAC,ANPP_1_C,2001,8,NA,9,NA,9,4.74,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9603,Mill City South 6,NI,74,woody,2TEN,NA,NAC,ANPP_2_C,2001,8,NA,9,NA,9,3.5,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9619,Minamata,NI,NAC,woody,2TEB,NA,NAC,NPP_1_C,2002,8,NA,9,NA,9,10.9,NAC,NAC,NAC,NAC,NA,120,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Ito_2002_asmo,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9697,Monte di Mezzo,Managed,37,woody,2TEN,Picea abies ,PIAB,ANPP_1_C,1995,8,NA,9,NA,9,3.5,NAC,NAC,NAC,NAC,NA,149,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Schulze_2000_tcan,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9700,Monte di Mezzo,Managed,37,woody,2TEN,Picea abies ,PIAB,ANPP_2_C,1995,8,NA,9,NA,9,5.23,NAC,NAC,NAC,NAC,NA,149,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Schulze_2000_tcan,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9704,Monte di Mezzo,Managed,37,woody,2TEN,Picea abies ,PIAB,NPP_1_C,1995,8,NA,9,NA,9,8.01,NAC,NAC,NAC,NAC,NA,149,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Schulze_2000_tcan,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9710,Morgan Monroe State Forest (MMSF),Managed,70,woody,2TDB,NA,NAC,ANPP_2_C,NA,9,1998,8,1999.99726,8,5.05,1,NI,NI,NAC,ANPP_woody + ANPP_foliage,92,NAC,NA,NAC,NA,NA,NA,NA,NA,S,NA,3,NA,NA,M;T,NA,NA,Curtis_2002_baeb,Anderson_2006_toba; Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9712,Morgan Monroe State Forest (MMSF),Managed,70,woody,2TDB,NA,NAC,NPP_2_C,NA,9,1998,8,1999.99726,8,10.49,1,NI,NI,NAC,Luyssaert NPP_2_C?,NAC,NAC,NA,NAC,NAC,NA,NA,NA,NA,S,NA,217,NA,NA,M;T,NA,NA,Curtis_2002_baeb,Anderson_2006_toba; Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9713,Morgan Monroe State Forest (MMSF),Managed,70,woody,2TDB,NA,NAC,NPP_1_C,NA,9,1998,8,1999.99726,8,10.25,1,NI,NI,NAC,Lussaert NPP_1_C?,NAC,NAC,NA,NAC,NAC,NA,NA,NA,NA,S,NA,216,NA,NA,M;T,NA,NA,Curtis_2002_baeb,Anderson_2006_toba; Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9736,Morgan Monroe State Forest (MMSF),Managed,70,woody,2TDB,NA,NAC,ANPP_2_C,1998,8,NA,9,NA,9,5.04,NAC,NAC,NAC,NAC,NA,92,NAC,NA,NAC,NA,NA,NA,NA,NA,s,NA,3,NA,NA,M;T,NA,NA,Ehman_2002_aiio,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9737,Morgan Monroe State Forest (MMSF),Managed,71,woody,2TDB,NA,NAC,ANPP_2_C,1999,8,NA,9,NA,9,5.13,NAC,NAC,NAC,NAC,NA,92,NAC,NA,NAC,NA,NA,NA,NA,NA,s,NA,3,NA,NA,M;T,NA,NA,Ehman_2002_aiio,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9744,Morgan Monroe State Forest (MMSF),Managed,70,woody,2TDB,NA,NAC,NPP_1_C,1998,8,NA,9,NA,9,9.22,NAC,NAC,NAC,NAC,NA,92,NAC,NA,NAC,NAC,NA,NA,NA,NA,s,NA,216,NA,NA,M;T,NA,NA,Ehman_2002_aiio,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9745,Morgan Monroe State Forest (MMSF),Managed,71,woody,2TDB,NA,NAC,NPP_1_C,1999,8,NA,9,NA,9,9.31,NAC,NAC,NAC,NAC,NA,92,NAC,NA,NAC,NAC,NA,NA,NA,NA,s,NA,216,NA,NA,M;T,NA,NA,Ehman_2002_aiio,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9748,Morgan Monroe State Forest (MMSF),Managed,70,woody,2TDB,NA,NAC,NPP_2_C,1998,8,NA,9,NA,9,9.38,NAC,NAC,NAC,NAC,NA,92,NAC,NA,NAC,NAC,NA,NA,NA,NA,s,NA,217,NA,NA,M;T,NA,NA,Ehman_2002_aiio,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9749,Morgan Monroe State Forest (MMSF),Managed,71,woody,2TDB,NA,NAC,NPP_2_C,1999,8,NA,9,NA,9,9.51,NAC,NAC,NAC,NAC,NA,92,NAC,NA,NAC,NAC,NA,NA,NA,NA,s,NA,217,NA,NA,M;T,NA,NA,Ehman_2002_aiio,Luyssaert_2007_cbob,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
9796,Mount Jefferson 1,recently disturbed,10,woody,2TEN,NA,NAC,ANPP_1_C,2001,8,NA,9,NA,9,0.62,NAC,NAC,NAC,NAC,NA,221,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,original source:pers. comm. Law,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
