Index,Lat,Long,Age_yr,AgeClass,BiomassRoot_gm2,BiomassAGW_gm2,BiomassFoliage_gm2,BiomassFruit_gm2,BiomassTotal_gm2,NPPRoot_gm2y,NPPAGW_gm2y,NPPFoliage_gm2y,NPPFruit_gm2y,NPPTotal_gm2y,Lgs_mo,MAT_C,GST_C,MAinvBT_eV-1,GSinvBT_eV-1,MAP_mm,GSP_mm,LeafType,BiomeClimate,BiomeSource,TEB_DD,Fertility,Source,SourceIndex,SourcePrimary,Methodology for biomass and production
641,37.77,111.84,51,51-100,2450,7924,848,,11222,103,333,848,,1284,7,5.75,13.51428571,41.66550073,40.493676,597.3,545,broadleaf,woodland/shrubland,temperate typical deciduous broadleaved forest,20.1,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
642,37.78,111.91,47,0-50,2772,7518,816,,11106,126,343,816,,1285,7,5.75,13.51428571,41.66550073,40.493676,597.3,545,broadleaf,woodland/shrubland,temperate typical deciduous broadleaved forest,20.1,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
643,37.9,111.32,58,51-100,1529,4059,454,,6042,57,151,454,,662,7,6.575,14.71428571,41.54780282,40.32528352,550.6,505.2,broadleaf,woodland/shrubland,temperate typical deciduous broadleaved forest,26.5,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
644,38.07,111.48,36,0-50,1087,5067,502,,6656,64,299,502,,865,5,5.275,16.02,41.74114313,40.13547832,576.6,458.5,broadleaf,woodland/shrubland,temperate typical deciduous broadleaved forest,8,Low,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
645,38.1,112.3,30,0-50,1163,3285,386,,4834,82,231,386,,699,5,5.716666667,16.58,41.67628077,40.05790017,574.2,460.5,broadleaf,woodland/shrubland,temperate typical deciduous broadleaved forest,26.5,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
646,38.12,112.41,47,0-50,2334,5340,596,,8270,106,243,596,,945,7,7,14.87142857,41.48055777,40.30297762,545.5,501.9,broadleaf,woodland/shrubland,temperate typical deciduous broadleaved forest,31.65,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
647,38.18,111.32,37,0-50,1136,7073,681,,8890,65,406,681,,1152,7,5.725,13.98571429,41.67647709,40.42800007,551.6,505.7,broadleaf,woodland/shrubland,temperate typical deciduous broadleaved forest,20.1,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
648,38.2,111.34,36,0-50,2215,5213,546,,7974,131,307,546,,984,6,5.725,15.18333333,41.67647709,40.25704793,551.6,469.1,broadleaf,woodland/shrubland,temperate typical deciduous broadleaved forest,20.1,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
649,38.8,112.06,48,0-50,1745,3404,430,,5579,78,152,430,,660,5,3.891666667,14.68,41.95025644,40.3223895,582.4,466.4,broadleaf,temperate forest,temperate typical deciduous broadleaved forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
650,37.5,111.1,63,51-100,1606,10349,682,,12637,49,317,682,,1048,7,7.983333333,16.02857143,41.33791736,40.14182167,534.3,491.4,broadleaf,woodland/shrubland,temperate typical deciduous broadleaved forest,26.5,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
651,36.5,112.3,55,51-100,2022,11815,798,,14635,72,419,798,,1289,7,8.525,15.87142857,41.2483789,40.16248288,612.7,555.3,broadleaf,woodland/shrubland,temperate typical deciduous broadleaved forest,26.5,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
652,36.7,112,50,0-50,2206,7359,632,,10197,102,342,632,,1076,7,6.908333333,14.27142857,41.48715883,40.38616796,712.1,640.4,broadleaf,temperate forest,temperate typical deciduous broadleaved forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
653,36.7,112,45,0-50,1445,4787,318,,6550,70,232,318,,620,7,6.908333333,14.27142857,41.48715883,40.38616796,712.1,640.4,broadleaf,temperate forest,temperate typical deciduous broadleaved forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
654,33.2,104.2,80,51-100,1387,9801,607,,11795,43,303,607,,953,7,7.433333333,12.7,41.38533327,40.60308382,682.2,632.8,broadleaf,woodland/shrubland,temperate typical deciduous broadleaved forest,26.5,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
655,32.6,103,120,101-200,1528,12375,731,,14634,33,268,731,,1032,2,-0.308333333,8.25,42.55772021,41.24014245,717.5,221.2,broadleaf,taiga,temperate typical deciduous broadleaved forest,8.6,Low,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
656,39.8,115.6,31,0-50,1242,3366,202,,4810,93,253,202,,548,7,7.408333333,15.87142857,41.42828322,40.16482224,524.7,495,broadleaf,woodland/shrubland,temperate/subtropical montane Populus-Betula deciduous forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
657,39.97,115.43,58,51-100,2041,5938,488,,8447,104,302,488,,894,7,6.925,15.48571429,41.50143597,40.2186227,499.7,471.4,broadleaf,woodland/shrubland,temperate/subtropical montane Populus-Betula deciduous forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
658,27.78,107.85,27,0-50,1296,5034,245,,6575,112,434,245,,791,12,15.85,15.85,40.18233114,40.18233114,1159.7,1159.7,broadleaf,temperate forest,temperate/subtropical montane Populus-Betula deciduous forest,3.15,Low,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
659,26.7,105.9,25,0-50,5732,12229,778,,18739,499,1069,778,,2346,12,13.80833333,13.80833333,40.46051553,40.46051553,1174.1,1174.1,broadleaf,temperate forest,temperate/subtropical montane Populus-Betula deciduous forest,2.4,Low,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
660,25.75,108.09,36,0-50,6978,14389,690,,22057,457,942,690,,2089,12,17.26666667,17.26666667,39.98042398,39.98042398,1296,1296,broadleaf,temperate forest,temperate/subtropical montane Populus-Betula deciduous forest,3.4,Low,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
661,40.9,117.9,31,0-50,2872,7637,441,,10950,213,564,441,,1218,7,9.158333333,18.11428571,41.17813311,39.8558528,550.2,525.8,broadleaf,woodland/shrubland,temperate/subtropical montane Populus-Betula deciduous forest,26.5,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
662,40.9,115.2,50,0-50,2838,8032,386,,11256,152,430,386,,969,5,3.566666667,15.28,42.01059865,40.2388435,478.2,403.9,broadleaf,temperate forest,temperate/subtropical montane Populus-Betula deciduous forest,26.5,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
663,41.2,116.3,40,0-50,2088,5750,309,,8147,131,360,309,,800,5,2.066666667,13.96,42.24301134,40.42410046,523,448.3,broadleaf,temperate forest,temperate/subtropical montane Populus-Betula deciduous forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
664,40.6,118.4,42,0-50,3090,8822,411,,12323,187,533,411,,1131,7,8.575,17.3,41.26014947,39.96742296,647.1,619.2,broadleaf,woodland/shrubland,temperate/subtropical montane Populus-Betula deciduous forest,12.15,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
665,41.6,117.2,33,0-50,2209,6130,318,,8657,160,445,318,,923,5,4.691666667,16.66,41.8438111,40.04750954,481.6,422.3,broadleaf,woodland/shrubland,temperate/subtropical montane Populus-Betula deciduous forest,8,Low,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
666,41.9,117.6,37,0-50,2010,5648,279,,7937,134,375,279,,788,5,5.175,17.06,41.76954292,39.99228636,470.5,411.2,broadleaf,woodland/shrubland,temperate/subtropical montane Populus-Betula deciduous forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
667,42,117.3,30,0-50,2385,6561,355,,9301,186,511,355,,1052,5,2.008333333,14.2,42.25639407,40.39068754,465.7,403.9,broadleaf,temperate forest,temperate/subtropical montane Populus-Betula deciduous forest,20.1,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
668,45.7,130.5,78,51-100,3879,11720,499,,16098,134,404,499,,1037,5,3.233333333,17.46,42.09824795,39.93887777,538,446.7,broadleaf,temperate forest,temperate/subtropical montane Populus-Betula deciduous forest,13.1,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
669,44.7,129.7,66,51-100,3217,9744,405,,13366,133,402,405,,939,5,3.608333333,17.76,42.0400486,39.89770806,543,443.4,broadleaf,temperate forest,temperate/subtropical montane Populus-Betula deciduous forest,13.1,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
670,44.3,128.4,89,51-100,3494,10604,449,,14547,115,346,449,,910,5,0.091666667,14,42.57983956,40.42042817,678.1,566.5,broadleaf,taiga,temperate/subtropical montane Populus-Betula deciduous forest,10.25,Low,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
671,51.7,126.6,36,0-50,1846,4557,252,,6655,126,310,252,,689,5,-1.416666667,15.4,42.86832341,40.22562939,485.3,402.1,broadleaf,taiga,temperate/subtropical montane Populus-Betula deciduous forest,13.1,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
672,51.7,112.6,79,51-100,2834,7981,373,,11188,105,296,373,,774,3,-3.533333333,14.4,43.16820143,40.35871972,407.8,283.5,broadleaf,taiga,temperate/subtropical montane Populus-Betula deciduous forest,1.8,Low,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
673,52,124.7,44,0-50,5312,12329,746,,18387,288,662,746,,1695,5,-3.5,13.26,43.19889229,40.5262651,487.6,411.2,broadleaf,taiga,temperate/subtropical montane Populus-Betula deciduous forest,18.05,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
674,46.3,133.5,61,51-100,4000,10357,721,,15079,193,493,719,,1404,5,2.733333333,17.38,42.18376597,39.94999513,630.9,465.6,broadleaf,taiga,temperate/subtropical montane Populus-Betula deciduous forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
675,46.3,130.2,53,51-100,3965,13163,581,,17708,202,617,581,,1398,5,3.358333333,17.92,42.08493571,39.8760269,530.8,441.2,broadleaf,temperate forest,temperate/subtropical montane Populus-Betula deciduous forest,13.1,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
676,44.5,130.2,77,51-100,2128,6514,271,,8913,75,229,271,,575,5,2.95,16.62,42.13295815,40.0544321,555,451.1,broadleaf,temperate forest,temperate/subtropical montane Populus-Betula deciduous forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
677,43.8,129.2,49,0-50,2898,9478,487,,12862,145,463,487,,1095,5,2.083333333,15.52,42.2625952,40.2069979,605.3,495.8,broadleaf,taiga,temperate/subtropical montane Populus-Betula deciduous forest,15.6,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
678,46.8,134,81,51-100,4543,10142,883,,15567,153,341,883,,1376,5,2.441666667,16.98,42.2267135,40.00496643,661.4,482.3,broadleaf,taiga,temperate/subtropical montane Populus-Betula deciduous forest,18.05,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
679,45,128.2,26,0-50,3996,9417,711,,14124,337,788,711,,1836,5,2.75,15.76,42.15637986,40.17346954,656.3,542.1,broadleaf,taiga,temperate/subtropical montane Populus-Betula deciduous forest,15.6,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
680,45.32,127.55,32,0-50,3059,13536,350,,16944,243,848,350,,1440,5,2.333333333,16.92,42.24359173,40.01378691,654,545.9,broadleaf,taiga,temperate/subtropical montane Populus-Betula deciduous forest,13.1,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
681,52.5,124.5,45,0-50,858,6054,452,,7363,28,209,452,,688,4,-3.95,14.025,43.27223308,40.41708352,485.4,366.6,broadleaf,taiga,temperate/subtropical montane Populus-Betula deciduous forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
682,44.9,127.6,44,0-50,4047,12307,729,,17084,217,655,729,,1601,5,3.4,17.82,42.07692216,39.88971588,641.7,532.2,broadleaf,temperate forest,temperate/subtropical montane Populus-Betula deciduous forest,15.6,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
683,49.5,128.4,63,51-100,3679,10546,484,,14709,163,468,474,,1104,5,0.233333333,16.34,42.59634334,40.09439322,585.7,488.2,broadleaf,taiga,temperate/subtropical montane Populus-Betula deciduous forest,15.6,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
684,47,129,68,51-100,4149,10716,711,,15576,166,418,688,,1272,5,1.008333333,16.14,42.45851827,40.12194903,632.1,537.8,broadleaf,taiga,temperate/subtropical montane Populus-Betula deciduous forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
685,46.5,131.8,66,51-100,3427,9671,491,,13589,147,407,491,,1045,5,3.491666667,17.96,42.06261526,39.87029189,521.5,429.3,broadleaf,temperate forest,temperate/subtropical montane Populus-Betula deciduous forest,13.1,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
